datetime;Total;GHI
2021-01-05 03:00:00+04:00;41;0.0
2021-01-05 03:10:00+04:00;45;0.0
2021-01-05 03:20:00+04:00;41;0.0
2021-01-05 03:30:00+04:00;42;0.0
2021-01-05 03:40:00+04:00;40;0.0
2021-01-05 03:50:00+04:00;46;0.0
2021-01-05 04:00:00+04:00;41;0.0
2021-01-05 04:10:00+04:00;40;0.0
2021-01-05 04:20:00+04:00;43;0.0
2021-01-05 04:30:00+04:00;45;0.0
2021-01-05 04:40:00+04:00;42;0.0
2021-01-05 04:50:00+04:00;43;0.0
2021-01-05 05:00:00+04:00;40;0.0
2021-01-05 05:10:00+04:00;49;0.0
2021-01-05 05:20:00+04:00;42;0.0057
2021-01-05 05:30:00+04:00;42;0.8995
2021-01-05 05:40:00+04:00;41;4.1134
2021-01-05 05:50:00+04:00;46;11.119
2021-01-05 06:00:00+04:00;41;17.78
2021-01-05 06:10:00+04:00;40;25.052
2021-01-05 06:20:00+04:00;48;34.295
2021-01-05 06:30:00+04:00;41;49.971000000000004
2021-01-05 06:40:00+04:00;41;153.51
2021-01-05 06:50:00+04:00;39;166.07
2021-01-05 07:00:00+04:00;47;158.44
2021-01-05 07:10:00+04:00;40;271.56
2021-01-05 07:20:00+04:00;39;211.2
2021-01-05 07:30:00+04:00;46;237.76
2021-01-05 07:40:00+04:00;42;232.82
2021-01-05 07:50:00+04:00;41;224.61999999999998
2021-01-05 08:00:00+04:00;40;292.69
2021-01-05 08:10:00+04:00;47;348.31
2021-01-05 08:20:00+04:00;41;504.43999999999994
2021-01-05 08:30:00+04:00;39;587.15
2021-01-05 08:40:00+04:00;48;758.26
2021-01-05 08:50:00+04:00;39;505.02
2021-01-05 09:00:00+04:00;40;558.28
2021-01-05 09:10:00+04:00;40;451.26000000000005
2021-01-05 09:20:00+04:00;43;451.38
2021-01-05 09:30:00+04:00;39;518.4100000000001
2021-01-05 09:40:00+04:00;38;619.24
2021-01-05 09:50:00+04:00;39;712.5600000000001
2021-01-05 10:00:00+04:00;44;843.65
2021-01-05 10:10:00+04:00;39;823.9100000000001
2021-01-05 10:20:00+04:00;39;948.7
2021-01-05 10:30:00+04:00;39;828.4100000000001
2021-01-05 10:40:00+04:00;41;776.83
2021-01-05 10:50:00+04:00;43;638.05
2021-01-05 11:00:00+04:00;35;534.4
2021-01-05 11:10:00+04:00;40;790.4399999999999
2021-01-05 11:20:00+04:00;40;730.2
2021-01-05 11:30:00+04:00;39;568.91
2021-01-05 11:40:00+04:00;42;578.9399999999999
2021-01-05 11:50:00+04:00;40;580.05
2021-01-05 12:00:00+04:00;43;565.47
2021-01-05 12:10:00+04:00;43;631.47
2021-01-05 12:20:00+04:00;43;867.21
2021-01-05 12:30:00+04:00;45;1266.1
2021-01-05 12:40:00+04:00;42;1258.0
2021-01-05 12:50:00+04:00;44;991.71
2021-01-05 13:00:00+04:00;41;1161.4
2021-01-05 13:10:00+04:00;38;1103.0
2021-01-05 13:20:00+04:00;45;1061.7
2021-01-05 13:30:00+04:00;42;1037.1
2021-01-05 13:40:00+04:00;38;1019.3
2021-01-05 13:50:00+04:00;41;1004.5
2021-01-05 14:00:00+04:00;41;993.3
2021-01-05 14:10:00+04:00;44;973.9
2021-01-05 14:20:00+04:00;37;996.8
2021-01-05 14:30:00+04:00;39;1048.3
2021-01-05 14:40:00+04:00;45;1004.3
2021-01-05 14:50:00+04:00;39;977.5
2021-01-05 15:00:00+04:00;42;866.8799999999999
2021-01-05 15:10:00+04:00;41;870.6
2021-01-05 15:20:00+04:00;40;834.2
2021-01-05 15:30:00+04:00;45;829.6
2021-01-05 15:40:00+04:00;43;830.9
2021-01-05 15:50:00+04:00;49;860.5
2021-01-05 16:00:00+04:00;45;358.29
2021-01-05 16:10:00+04:00;46;313.68
2021-01-05 16:20:00+04:00;46;263.33000000000004
2021-01-05 16:30:00+04:00;44;329.37
2021-01-05 16:40:00+04:00;46;581.97
2021-01-05 16:50:00+04:00;47;588.54
2021-01-05 17:00:00+04:00;45;471.33000000000004
2021-01-05 17:10:00+04:00;49;409.93999999999994
2021-01-05 17:20:00+04:00;46;366.25
2021-01-05 17:30:00+04:00;50;288.64
2021-01-05 17:40:00+04:00;46;272.02
2021-01-05 17:50:00+04:00;44;232.29000000000002
2021-01-05 18:00:00+04:00;51;192.07
2021-01-05 18:10:00+04:00;44;158.24
2021-01-05 18:20:00+04:00;46;126.63
2021-01-05 18:30:00+04:00;52;79.71000000000001
2021-01-05 18:40:00+04:00;47;49.682
2021-01-05 18:50:00+04:00;44;21.195
2021-01-05 19:00:00+04:00;44;4.4439
2021-01-05 19:10:00+04:00;52;0.2262
2021-01-05 19:20:00+04:00;43;0.0
2021-01-05 19:30:00+04:00;47;0.0
2021-01-05 19:40:00+04:00;51;0.0
2021-01-05 19:50:00+04:00;43;0.0
2021-01-05 20:00:00+04:00;48;0.0
2021-01-05 20:10:00+04:00;49;0.0
2021-01-05 20:20:00+04:00;46;0.0
2021-01-05 20:30:00+04:00;44;0.0
2021-01-05 20:40:00+04:00;45;0.0
2021-01-05 20:50:00+04:00;51;0.0
2021-01-05 21:00:00+04:00;43;0.0
2021-01-05 21:10:00+04:00;47;0.0
2021-01-05 21:20:00+04:00;48;0.0
2021-01-05 21:30:00+04:00;47;0.0
2021-01-05 21:40:00+04:00;45;0.0
2021-01-05 21:50:00+04:00;42;0.0
2021-01-05 22:00:00+04:00;49;0.0
2021-01-05 22:10:00+04:00;41;0.0
2021-01-05 22:20:00+04:00;43;0.0
2021-01-05 22:30:00+04:00;41;0.0
2021-01-05 22:40:00+04:00;52;0.0
2021-01-05 22:50:00+04:00;41;0.0
2021-01-05 23:00:00+04:00;43;0.0
2021-01-05 23:10:00+04:00;43;0.0
2021-01-05 23:20:00+04:00;46;0.0
2021-01-05 23:30:00+04:00;44;0.0
2021-01-05 23:40:00+04:00;39;0.0
2021-01-05 23:50:00+04:00;50;0.0
2021-01-06 00:00:00+04:00;42;0.0
2021-01-06 00:10:00+04:00;42;0.0
2021-01-06 00:20:00+04:00;42;0.0
2021-01-06 00:30:00+04:00;47;0.0
2021-01-06 00:40:00+04:00;43;0.0
2021-01-06 00:50:00+04:00;41;0.0
2021-01-06 01:00:00+04:00;42;0.0
2021-01-06 01:10:00+04:00;47;0.0
2021-01-06 01:20:00+04:00;42;0.0
2021-01-06 01:30:00+04:00;43;0.0
2021-01-06 01:40:00+04:00;40;0.0
2021-01-06 01:50:00+04:00;48;0.0
2021-01-06 02:00:00+04:00;42;0.0
2021-01-06 02:10:00+04:00;43;0.0
2021-01-06 02:20:00+04:00;42;0.0
2021-01-06 02:30:00+04:00;47;0.0
2021-01-06 02:40:00+04:00;42;0.0
2021-01-06 02:50:00+04:00;42;0.0
2021-01-06 03:00:00+04:00;42;0.0
2021-01-06 03:10:00+04:00;45;0.0
2021-01-06 03:20:00+04:00;43;0.0
2021-01-06 03:30:00+04:00;40;0.0
2021-01-06 03:40:00+04:00;46;0.0
2021-01-06 03:50:00+04:00;46;0.0
2021-01-06 04:00:00+04:00;40;0.0
2021-01-06 04:10:00+04:00;44;0.0
2021-01-06 04:20:00+04:00;51;0.0
2021-01-06 04:30:00+04:00;42;0.0
2021-01-06 04:40:00+04:00;43;0.0
2021-01-06 04:50:00+04:00;43;0.0
2021-01-06 05:00:00+04:00;51;0.0
2021-01-06 05:10:00+04:00;42;0.0
2021-01-06 05:20:00+04:00;44;0.0
2021-01-06 05:30:00+04:00;43;0.45830000000000004
2021-01-06 05:40:00+04:00;47;3.918
2021-01-06 05:50:00+04:00;44;16.339
2021-01-06 06:00:00+04:00;42;41.143
2021-01-06 06:10:00+04:00;42;70.582
2021-01-06 06:20:00+04:00;49;101.27000000000001
2021-01-06 06:30:00+04:00;45;136.51
2021-01-06 06:40:00+04:00;45;174.04000000000002
2021-01-06 06:50:00+04:00;41;211.36999999999998
2021-01-06 07:00:00+04:00;50;249.70999999999998
2021-01-06 07:10:00+04:00;41;288.81
2021-01-06 07:20:00+04:00;40;329.57
2021-01-06 07:30:00+04:00;43;369.48
2021-01-06 07:40:00+04:00;48;407.68
2021-01-06 07:50:00+04:00;42;445.89
2021-01-06 08:00:00+04:00;41;481.93999999999994
2021-01-06 08:10:00+04:00;41;521.7
2021-01-06 08:20:00+04:00;50;561.8399999999999
2021-01-06 08:30:00+04:00;41;601.13
2021-01-06 08:40:00+04:00;45;636.46
2021-01-06 08:50:00+04:00;49;671.14
2021-01-06 09:00:00+04:00;35;708.9300000000001
2021-01-06 09:10:00+04:00;40;741.05
2021-01-06 09:20:00+04:00;44;773.3199999999999
2021-01-06 09:30:00+04:00;39;803.35
2021-01-06 09:40:00+04:00;39;834.5
2021-01-06 09:50:00+04:00;38;861.0
2021-01-06 10:00:00+04:00;40;886.4
2021-01-06 10:10:00+04:00;39;909.4
2021-01-06 10:20:00+04:00;41;931.8
2021-01-06 10:30:00+04:00;38;956.2
2021-01-06 10:40:00+04:00;40;977.9
2021-01-06 10:50:00+04:00;42;1000.0
2021-01-06 11:00:00+04:00;38;1026.0
2021-01-06 11:10:00+04:00;40;1044.1
2021-01-06 11:20:00+04:00;41;1061.8
2021-01-06 11:30:00+04:00;41;1070.1
2021-01-06 11:40:00+04:00;42;1084.2
2021-01-06 11:50:00+04:00;39;1095.4
2021-01-06 12:00:00+04:00;44;1103.4
2021-01-06 12:10:00+04:00;43;1095.0
2021-01-06 12:20:00+04:00;38;1101.5
2021-01-06 12:30:00+04:00;42;1094.8
2021-01-06 12:40:00+04:00;40;1102.6
2021-01-06 12:50:00+04:00;40;1134.5
2021-01-06 13:00:00+04:00;39;1165.2
2021-01-06 13:10:00+04:00;38;937.8299999999999
2021-01-06 13:20:00+04:00;45;610.5
2021-01-06 13:30:00+04:00;39;860.79
2021-01-06 13:40:00+04:00;38;705.62
2021-01-06 13:50:00+04:00;49;528.0600000000001
2021-01-06 14:00:00+04:00;37;537.45
2021-01-06 14:10:00+04:00;40;829.46
2021-01-06 14:20:00+04:00;41;620.0
2021-01-06 14:30:00+04:00;44;523.77
2021-01-06 14:40:00+04:00;41;483.03000000000003
2021-01-06 14:50:00+04:00;36;583.7
2021-01-06 15:00:00+04:00;40;423.84
2021-01-06 15:10:00+04:00;40;490.86
2021-01-06 15:20:00+04:00;44;560.27
2021-01-06 15:30:00+04:00;39;770.8399999999999
2021-01-06 15:40:00+04:00;36;546.86
2021-01-06 15:50:00+04:00;40;744.0899999999999
2021-01-06 16:00:00+04:00;48;672.48
2021-01-06 16:10:00+04:00;35;637.4399999999999
2021-01-06 16:20:00+04:00;40;593.78
2021-01-06 16:30:00+04:00;40;550.62
2021-01-06 16:40:00+04:00;40;412.26000000000005
2021-01-06 16:50:00+04:00;37;455.48
2021-01-06 17:00:00+04:00;40;414.26000000000005
2021-01-06 17:10:00+04:00;42;378.12
2021-01-06 17:20:00+04:00;38;337.56
2021-01-06 17:30:00+04:00;39;297.73
2021-01-06 17:40:00+04:00;41;257.4
2021-01-06 17:50:00+04:00;37;216.38000000000002
2021-01-06 18:00:00+04:00;43;176.17000000000002
2021-01-06 18:10:00+04:00;39;138.13
2021-01-06 18:20:00+04:00;39;103.21
2021-01-06 18:30:00+04:00;47;70.789
2021-01-06 18:40:00+04:00;38;40.510000000000005
2021-01-06 18:50:00+04:00;39;20.1
2021-01-06 19:00:00+04:00;46;5.8661
2021-01-06 19:10:00+04:00;39;0.4203
2021-01-06 19:20:00+04:00;39;0.0
2021-01-06 19:30:00+04:00;47;0.0
2021-01-06 19:40:00+04:00;42;0.0
2021-01-06 19:50:00+04:00;38;0.0
2021-01-06 20:00:00+04:00;49;0.0
2021-01-06 20:10:00+04:00;38;0.0
2021-01-06 20:20:00+04:00;39;0.0
2021-01-06 20:30:00+04:00;46;0.0
2021-01-06 20:40:00+04:00;39;0.0
2021-01-06 20:50:00+04:00;40;0.0
2021-01-06 21:00:00+04:00;39;0.0
2021-01-06 21:10:00+04:00;45;0.0
2021-01-06 21:20:00+04:00;37;0.0
2021-01-06 21:30:00+04:00;38;0.0
2021-01-06 21:40:00+04:00;46;0.0
2021-01-06 21:50:00+04:00;36;0.0
2021-01-06 22:00:00+04:00;40;0.0
2021-01-06 22:10:00+04:00;38;0.0
2021-01-06 22:20:00+04:00;46;0.0
2021-01-06 22:30:00+04:00;36;0.0
2021-01-06 22:40:00+04:00;36;0.0
2021-01-06 22:50:00+04:00;48;0.0
2021-01-06 23:00:00+04:00;36;0.0
2021-01-06 23:10:00+04:00;39;0.0
2021-01-06 23:20:00+04:00;36;0.0
2021-01-06 23:30:00+04:00;44;0.0
2021-01-06 23:40:00+04:00;37;0.0
2021-01-06 23:50:00+04:00;37;0.0
2021-01-07 00:00:00+04:00;44;0.0
2021-01-07 00:10:00+04:00;37;0.0
2021-01-07 00:20:00+04:00;36;0.0
2021-01-07 00:30:00+04:00;35;0.0
2021-01-07 00:40:00+04:00;46;0.0
2021-01-07 00:50:00+04:00;36;0.0
2021-01-07 01:00:00+04:00;35;0.0
2021-01-07 01:10:00+04:00;41;0.0
2021-01-07 01:20:00+04:00;37;0.0
2021-01-07 01:30:00+04:00;40;0.0
2021-01-07 01:40:00+04:00;35;0.0
2021-01-07 01:50:00+04:00;44;0.0
2021-01-07 02:00:00+04:00;34;0.0
2021-01-07 02:10:00+04:00;37;0.0
2021-01-07 02:20:00+04:00;36;0.0
2021-01-07 02:30:00+04:00;42;0.0
2021-01-07 02:40:00+04:00;37;0.0
2021-01-07 02:50:00+04:00;35;0.0
2021-01-07 03:00:00+04:00;36;0.0
2021-01-07 03:10:00+04:00;40;0.0
2021-01-07 03:20:00+04:00;37;0.0
2021-01-07 03:30:00+04:00;35;0.0
2021-01-07 03:40:00+04:00;40;0.0
2021-01-07 03:50:00+04:00;40;0.0
2021-01-07 04:00:00+04:00;35;0.0
2021-01-07 04:10:00+04:00;40;0.0
2021-01-07 04:20:00+04:00;44;0.0
2021-01-07 04:30:00+04:00;37;0.0
2021-01-07 04:40:00+04:00;37;0.0
2021-01-07 04:50:00+04:00;38;0.0
2021-01-07 05:00:00+04:00;46;0.0
2021-01-07 05:10:00+04:00;35;0.0
2021-01-07 05:20:00+04:00;40;0.0
2021-01-07 05:30:00+04:00;36;0.0421
2021-01-07 05:40:00+04:00;46;3.2321
2021-01-07 05:50:00+04:00;37;12.104800000000001
2021-01-07 06:00:00+04:00;39;29.312
2021-01-07 06:10:00+04:00;39;54.388
2021-01-07 06:20:00+04:00;44;100.3
2021-01-07 06:30:00+04:00;39;139.07
2021-01-07 06:40:00+04:00;38;176.06
2021-01-07 06:50:00+04:00;42;216.63000000000002
2021-01-07 07:00:00+04:00;42;259.99
2021-01-07 07:10:00+04:00;37;300.99
2021-01-07 07:20:00+04:00;40;340.39
2021-01-07 07:30:00+04:00;45;381.54
2021-01-07 07:40:00+04:00;40;421.27
2021-01-07 07:50:00+04:00;37;459.46000000000004
2021-01-07 08:00:00+04:00;40;500.23
2021-01-07 08:10:00+04:00;46;531.89
2021-01-07 08:20:00+04:00;39;573.24
2021-01-07 08:30:00+04:00;40;612.28
2021-01-07 08:40:00+04:00;44;655.0699999999999
2021-01-07 08:50:00+04:00;37;690.5699999999999
2021-01-07 09:00:00+04:00;38;726.0
2021-01-07 09:10:00+04:00;44;759.08
2021-01-07 09:20:00+04:00;39;789.76
2021-01-07 09:30:00+04:00;38;819.1
2021-01-07 09:40:00+04:00;41;849.5
2021-01-07 09:50:00+04:00;42;877.8
2021-01-07 10:00:00+04:00;37;902.6
2021-01-07 10:10:00+04:00;47;930.1
2021-01-07 10:20:00+04:00;37;952.0
2021-01-07 10:30:00+04:00;37;966.3
2021-01-07 10:40:00+04:00;42;985.1
2021-01-07 10:50:00+04:00;36;999.1
2021-01-07 11:00:00+04:00;47;1012.8
2021-01-07 11:10:00+04:00;38;1028.8
2021-01-07 11:20:00+04:00;38;1047.2
2021-01-07 11:30:00+04:00;40;1058.5
2021-01-07 11:40:00+04:00;39;1069.0
2021-01-07 11:50:00+04:00;46;1078.7
2021-01-07 12:00:00+04:00;39;1085.4
2021-01-07 12:10:00+04:00;38;1091.2
2021-01-07 12:20:00+04:00;44;1094.3
2021-01-07 12:30:00+04:00;38;1092.8
2021-01-07 12:40:00+04:00;41;1099.0
2021-01-07 12:50:00+04:00;42;1128.9
2021-01-07 13:00:00+04:00;40;1005.53
2021-01-07 13:10:00+04:00;42;1044.51
2021-01-07 13:20:00+04:00;41;1148.8
2021-01-07 13:30:00+04:00;42;1112.99
2021-01-07 13:40:00+04:00;42;1078.1799999999998
2021-01-07 13:50:00+04:00;40;1226.5
2021-01-07 14:00:00+04:00;42;1197.1
2021-01-07 14:10:00+04:00;41;735.94
2021-01-07 14:20:00+04:00;44;622.21
2021-01-07 14:30:00+04:00;41;626.79
2021-01-07 14:40:00+04:00;38;892.49
2021-01-07 14:50:00+04:00;43;602.8199999999999
2021-01-07 15:00:00+04:00;44;826.3399999999999
2021-01-07 15:10:00+04:00;45;879.68
2021-01-07 15:20:00+04:00;39;834.95
2021-01-07 15:30:00+04:00;41;692.83
2021-01-07 15:40:00+04:00;42;659.62
2021-01-07 15:50:00+04:00;39;300.39
2021-01-07 16:00:00+04:00;40;243.11999999999998
2021-01-07 16:10:00+04:00;44;304.0
2021-01-07 16:20:00+04:00;36;394.61
2021-01-07 16:30:00+04:00;40;320.43
2021-01-07 16:40:00+04:00;37;266.34000000000003
2021-01-07 16:50:00+04:00;42;486.28000000000003
2021-01-07 17:00:00+04:00;40;469.66999999999996
2021-01-07 17:10:00+04:00;38;401.49
2021-01-07 17:20:00+04:00;42;445.34
2021-01-07 17:30:00+04:00;39;419.91999999999996
2021-01-07 17:40:00+04:00;42;280.32
2021-01-07 17:50:00+04:00;41;87.65299999999999
2021-01-07 18:00:00+04:00;48;75.104
2021-01-07 18:10:00+04:00;44;51.221000000000004
2021-01-07 18:20:00+04:00;45;40.739
2021-01-07 18:30:00+04:00;48;31.927
2021-01-07 18:40:00+04:00;42;19.579
2021-01-07 18:50:00+04:00;47;10.481
2021-01-07 19:00:00+04:00;48;2.7591
2021-01-07 19:10:00+04:00;46;0.18660000000000002
2021-01-07 19:20:00+04:00;47;0.0
2021-01-07 19:30:00+04:00;48;0.0
2021-01-07 19:40:00+04:00;45;0.0
2021-01-07 19:50:00+04:00;45;0.0
2021-01-07 20:00:00+04:00;48;0.0
2021-01-07 20:10:00+04:00;44;0.0
2021-01-07 20:20:00+04:00;45;0.0
2021-01-07 20:30:00+04:00;50;0.0
2021-01-07 20:40:00+04:00;44;0.0
2021-01-07 20:50:00+04:00;44;0.0
2021-01-07 21:00:00+04:00;47;0.0
2021-01-07 21:10:00+04:00;43;0.0
2021-01-07 21:20:00+04:00;40;0.0
2021-01-07 21:30:00+04:00;51;0.0
2021-01-07 21:40:00+04:00;40;0.0
2021-01-07 21:50:00+04:00;42;0.0
2021-01-07 22:00:00+04:00;42;0.0
2021-01-07 22:10:00+04:00;47;0.0
2021-01-07 22:20:00+04:00;42;0.0
2021-01-07 22:30:00+04:00;40;0.0
2021-01-07 22:40:00+04:00;49;0.0
2021-01-07 22:50:00+04:00;39;0.0
2021-01-07 23:00:00+04:00;44;0.0
2021-01-07 23:10:00+04:00;46;0.0
2021-01-07 23:20:00+04:00;43;0.0
2021-01-07 23:30:00+04:00;42;0.0
2021-01-07 23:40:00+04:00;42;0.0
2021-01-07 23:50:00+04:00;48;0.0
2021-01-08 00:00:00+04:00;39;0.0
2021-01-08 00:10:00+04:00;44;0.0
2021-01-08 00:20:00+04:00;48;0.0
2021-01-08 00:30:00+04:00;40;0.0
2021-01-08 00:40:00+04:00;44;0.0
2021-01-08 00:50:00+04:00;49;0.0
2021-01-08 01:00:00+04:00;44;0.0
2021-01-08 01:10:00+04:00;39;0.0
2021-01-08 01:20:00+04:00;40;0.0
2021-01-08 01:30:00+04:00;47;0.0
2021-01-08 01:40:00+04:00;38;0.0
2021-01-08 01:50:00+04:00;41;0.0
2021-01-08 02:00:00+04:00;48;0.0
2021-01-08 02:10:00+04:00;41;0.0
2021-01-08 02:20:00+04:00;39;0.0
2021-01-08 02:30:00+04:00;40;0.0
2021-01-08 02:40:00+04:00;47;0.0
2021-01-08 02:50:00+04:00;40;0.0
2021-01-08 03:00:00+04:00;39;0.0
2021-01-08 03:10:00+04:00;38;0.0
2021-01-08 03:20:00+04:00;47;0.0
2021-01-08 03:30:00+04:00;37;0.0
2021-01-08 03:40:00+04:00;40;0.0
2021-01-08 03:50:00+04:00;38;0.0
2021-01-08 04:00:00+04:00;47;0.0
2021-01-08 04:10:00+04:00;41;0.0
2021-01-08 04:20:00+04:00;40;0.0
2021-01-08 04:30:00+04:00;40;0.0
2021-01-08 04:40:00+04:00;49;0.0
2021-01-08 04:50:00+04:00;42;0.0
2021-01-08 05:00:00+04:00;40;0.0
2021-01-08 05:10:00+04:00;39;0.0
2021-01-08 05:20:00+04:00;52;0.0
2021-01-08 05:30:00+04:00;43;0.0377
2021-01-08 05:40:00+04:00;44;2.4241
2021-01-08 05:50:00+04:00;44;9.701699999999999
2021-01-08 06:00:00+04:00;49;25.467
2021-01-08 06:10:00+04:00;43;60.248000000000005
2021-01-08 06:20:00+04:00;41;97.51
2021-01-08 06:30:00+04:00;42;132.55
2021-01-08 06:40:00+04:00;48;169.65
2021-01-08 06:50:00+04:00;44;208.08
2021-01-08 07:00:00+04:00;41;248.31
2021-01-08 07:10:00+04:00;40;288.26
2021-01-08 07:20:00+04:00;49;328.71999999999997
2021-01-08 07:30:00+04:00;41;370.03000000000003
2021-01-08 07:40:00+04:00;42;412.38
2021-01-08 07:50:00+04:00;49;453.87
2021-01-08 08:00:00+04:00;39;493.8
2021-01-08 08:10:00+04:00;41;533.11
2021-01-08 08:20:00+04:00;41;572.05
2021-01-08 08:30:00+04:00;51;611.64
2021-01-08 08:40:00+04:00;41;648.08
2021-01-08 08:50:00+04:00;41;684.47
2021-01-08 09:00:00+04:00;49;719.4100000000001
2021-01-08 09:10:00+04:00;38;751.65
2021-01-08 09:20:00+04:00;40;785.62
2021-01-08 09:30:00+04:00;43;815.7
2021-01-08 09:40:00+04:00;38;846.4
2021-01-08 09:50:00+04:00;37;875.7
2021-01-08 10:00:00+04:00;44;902.1
2021-01-08 10:10:00+04:00;40;926.9
2021-01-08 10:20:00+04:00;37;949.7
2021-01-08 10:30:00+04:00;43;972.3
2021-01-08 10:40:00+04:00;43;993.9
2021-01-08 10:50:00+04:00;44;1014.0
2021-01-08 11:00:00+04:00;39;1033.8
2021-01-08 11:10:00+04:00;39;1052.5
2021-01-08 11:20:00+04:00;40;1068.5
2021-01-08 11:30:00+04:00;42;1082.8
2021-01-08 11:40:00+04:00;38;1094.4
2021-01-08 11:50:00+04:00;40;1102.7
2021-01-08 12:00:00+04:00;45;1108.1
2021-01-08 12:10:00+04:00;38;1111.1
2021-01-08 12:20:00+04:00;41;1110.7
2021-01-08 12:30:00+04:00;40;1107.4
2021-01-08 12:40:00+04:00;42;1106.6
2021-01-08 12:50:00+04:00;42;1103.9
2021-01-08 13:00:00+04:00;44;1097.0
2021-01-08 13:10:00+04:00;47;1087.0
2021-01-08 13:20:00+04:00;42;1074.5
2021-01-08 13:30:00+04:00;42;1060.5
2021-01-08 13:40:00+04:00;41;1045.6
2021-01-08 13:50:00+04:00;42;1027.1
2021-01-08 14:00:00+04:00;43;1008.1
2021-01-08 14:10:00+04:00;40;987.8
2021-01-08 14:20:00+04:00;39;966.2
2021-01-08 14:30:00+04:00;44;944.0
2021-01-08 14:40:00+04:00;40;918.1
2021-01-08 14:50:00+04:00;42;894.0
2021-01-08 15:00:00+04:00;39;865.8
2021-01-08 15:10:00+04:00;40;833.8
2021-01-08 15:20:00+04:00;44;800.67
2021-01-08 15:30:00+04:00;41;768.47
2021-01-08 15:40:00+04:00;41;733.45
2021-01-08 15:50:00+04:00;40;698.33
2021-01-08 16:00:00+04:00;39;658.28
2021-01-08 16:10:00+04:00;42;618.1
2021-01-08 16:20:00+04:00;38;578.04
2021-01-08 16:30:00+04:00;44;534.99
2021-01-08 16:40:00+04:00;43;488.78000000000003
2021-01-08 16:50:00+04:00;41;451.55
2021-01-08 17:00:00+04:00;41;409.73999999999995
2021-01-08 17:10:00+04:00;37;367.65
2021-01-08 17:20:00+04:00;41;329.46999999999997
2021-01-08 17:30:00+04:00;36;297.6
2021-01-08 17:40:00+04:00;44;260.85
2021-01-08 17:50:00+04:00;41;225.83
2021-01-08 18:00:00+04:00;36;189.32999999999998
2021-01-08 18:10:00+04:00;49;146.15
2021-01-08 18:20:00+04:00;38;106.38
2021-01-08 18:30:00+04:00;38;72.189
2021-01-08 18:40:00+04:00;47;41.952999999999996
2021-01-08 18:50:00+04:00;37;17.804
2021-01-08 19:00:00+04:00;40;3.8496
2021-01-08 19:10:00+04:00;46;0.0377
2021-01-08 19:20:00+04:00;39;0.0
2021-01-08 19:30:00+04:00;38;0.0
2021-01-08 19:40:00+04:00;45;0.0
2021-01-08 19:50:00+04:00;39;0.0
2021-01-08 20:00:00+04:00;37;0.0
2021-01-08 20:10:00+04:00;39;0.0
2021-01-08 20:20:00+04:00;45;0.0
2021-01-08 20:30:00+04:00;37;0.0
2021-01-08 20:40:00+04:00;38;0.0
2021-01-08 20:50:00+04:00;46;0.0
2021-01-08 21:00:00+04:00;40;0.0
2021-01-08 21:10:00+04:00;36;0.0
2021-01-08 21:20:00+04:00;37;0.0
2021-01-08 21:30:00+04:00;43;0.0
2021-01-08 21:40:00+04:00;36;0.0
2021-01-08 21:50:00+04:00;38;0.0
2021-01-08 22:00:00+04:00;42;0.0
2021-01-08 22:10:00+04:00;38;0.0
2021-01-08 22:20:00+04:00;37;0.0
2021-01-08 22:30:00+04:00;38;0.0
2021-01-08 22:40:00+04:00;43;0.0
2021-01-08 22:50:00+04:00;36;0.0
2021-01-08 23:00:00+04:00;39;0.0
2021-01-08 23:10:00+04:00;42;0.0
2021-01-08 23:20:00+04:00;36;0.0
2021-01-08 23:30:00+04:00;34;0.0
2021-01-08 23:40:00+04:00;36;0.0
2021-01-08 23:50:00+04:00;42;0.0
2021-01-09 00:00:00+04:00;36;0.0
2021-01-09 00:10:00+04:00;38;0.0
2021-01-09 00:20:00+04:00;37;0.0
2021-01-09 00:30:00+04:00;41;0.0
2021-01-09 00:40:00+04:00;34;0.0
2021-01-09 00:50:00+04:00;37;0.0
2021-01-09 01:00:00+04:00;42;0.0
2021-01-09 01:10:00+04:00;34;0.0
2021-01-09 01:20:00+04:00;35;0.0
2021-01-09 01:30:00+04:00;34;0.0
2021-01-09 01:40:00+04:00;44;0.0
2021-01-09 01:50:00+04:00;33;0.0
2021-01-09 02:00:00+04:00;36;0.0
2021-01-09 02:10:00+04:00;36;0.0
2021-01-09 02:20:00+04:00;42;0.0
2021-01-09 02:30:00+04:00;35;0.0
2021-01-09 02:40:00+04:00;35;0.0
2021-01-09 02:50:00+04:00;38;0.0
2021-01-09 03:00:00+04:00;37;0.0
2021-01-09 03:10:00+04:00;36;0.0
2021-01-09 03:20:00+04:00;33;0.0
2021-01-09 03:30:00+04:00;36;0.0
2021-01-09 03:40:00+04:00;40;0.0
2021-01-09 03:50:00+04:00;33;0.0
2021-01-09 04:00:00+04:00;37;0.0
2021-01-09 04:10:00+04:00;40;0.0
2021-01-09 04:20:00+04:00;38;0.0
2021-01-09 04:30:00+04:00;36;0.0
2021-01-09 04:40:00+04:00;35;0.0
2021-01-09 04:50:00+04:00;41;0.0
2021-01-09 05:00:00+04:00;39;0.0
2021-01-09 05:10:00+04:00;36;0.0
2021-01-09 05:20:00+04:00;35;0.0
2021-01-09 05:30:00+04:00;37;0.1678
2021-01-09 05:40:00+04:00;44;3.2837000000000005
